card_id,name,set_folder,api_set_id,api_set_name,number,rarity,image_path,matched
bw11-RC9,Kirlia,legendary-treasures,bw11,Legendary Treasures,RC9,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legendary-treasures\en_US-BW11-RC9-kirlia.jpg,True
dp6-46,Anorith,legends-awakened,dp6,Legends Awakened,46,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\anorith-legends-awakened-la-46.jpg,True
dp6-18,Armaldo,legends-awakened,dp6,Legends Awakened,18,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\armaldo-legends-awakened-la-18.jpg,True
dp6-19,Azelf,legends-awakened,dp6,Legends Awakened,19,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\azelf-legends-awakened-la-19.jpg,True
dp6-140,Azelf LV.X,legends-awakened,dp6,Legends Awakened,140,Rare Holo LV.X,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\azelf-lv.x-legends-awakened-la-140.jpg,True
dp6-83,Beldum,legends-awakened,dp6,Legends Awakened,83,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\beldum-legends-awakened-la-83.jpg,True
dp6-84,Beldum,legends-awakened,dp6,Legends Awakened,84,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\beldum-legends-awakened-la-84.jpg,True
dp6-20,Bellossom,legends-awakened,dp6,Legends Awakened,20,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\bellossom-legends-awakened-la-20.jpg,True
dp6-85,Bellsprout,legends-awakened,dp6,Legends Awakened,85,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\bellsprout-legends-awakened-la-85.jpg,True
dp6-129,Bubble Coat,legends-awakened,dp6,Legends Awakened,129,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\bubble-coat-legends-awakened-la-129.jpg,True
dp6-130,Buck's Training,legends-awakened,dp6,Legends Awakened,130,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\bucks-training-legends-awakened-la-130.jpg,True
dp6-86,Buneary,legends-awakened,dp6,Legends Awakened,86,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\buneary-legends-awakened-la-86.jpg,True
dp6-47,Camerupt,legends-awakened,dp6,Legends Awakened,47,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\camerupt-legends-awakened-la-47.jpg,True
dp6-48,Castform,legends-awakened,dp6,Legends Awakened,48,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\castform-legends-awakened-la-48.jpg,True
dp6-49,Castform Rain Form,legends-awakened,dp6,Legends Awakened,49,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\castform-rain-form-legends-awakened-la-49.jpg,True
dp6-50,Castform Snow-Cloud Form,legends-awakened,dp6,Legends Awakened,50,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\castform-snow-cloud-form-legends-awakened-la-50.jpg,True
dp6-51,Castform Sunny Form,legends-awakened,dp6,Legends Awakened,51,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\castform-sunny-form-legends-awakened-la-51.jpg,True
dp6-87,Chinchou,legends-awakened,dp6,Legends Awakened,87,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\chinchou-legends-awakened-la-87.jpg,True
dp6-88,Chinchou,legends-awakened,dp6,Legends Awakened,88,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\chinchou-legends-awakened-la-88.jpg,True
dp6-138,Claw Fossil,legends-awakened,dp6,Legends Awakened,138,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\claw-fossil-legends-awakened-la-138.jpg,True
dp6-89,Corphish,legends-awakened,dp6,Legends Awakened,89,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\corphish-legends-awakened-la-89.jpg,True
dp6-21,Cradily,legends-awakened,dp6,Legends Awakened,21,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\cradily-legends-awakened-la-21.jpg,True
dp6-22,Crawdaunt,legends-awakened,dp6,Legends Awakened,22,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\crawdaunt-legends-awakened-la-22.jpg,True
dp6-90,Cubone,legends-awakened,dp6,Legends Awakened,90,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\cubone-legends-awakened-la-90.jpg,True
dp6-131,Cynthia's Feelings,legends-awakened,dp6,Legends Awakened,131,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\cynthias-feelings-legends-awakened-la-131.jpg,True
dp6-23,Delcatty,legends-awakened,dp6,Legends Awakened,23,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\delcatty-legends-awakened-la-23.jpg,True
dp6-24,Deoxys Attack Forme,legends-awakened,dp6,Legends Awakened,24,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\deoxys-attack-forme-legends-awakened-la-24.jpg,True
dp6-25,Deoxys Defense Forme,legends-awakened,dp6,Legends Awakened,25,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\deoxys-defense-forme-legends-awakened-la-25.jpg,True
dp6-1,Deoxys Normal Forme,legends-awakened,dp6,Legends Awakened,1,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\deoxys-normal-forme-legends-awakened-la-1.jpg,True
dp6-26,Deoxys Speed Forme,legends-awakened,dp6,Legends Awakened,26,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\deoxys-speed-forme-legends-awakened-la-26.jpg,True
dp6-27,Ditto,legends-awakened,dp6,Legends Awakened,27,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\ditto-legends-awakened-la-27.jpg,True
dp6-52,Dragonair,legends-awakened,dp6,Legends Awakened,52,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\dragonair-legends-awakened-la-52.jpg,True
dp6-2,Dragonite,legends-awakened,dp6,Legends Awakened,2,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\dragonite-legends-awakened-la-2.jpg,True
dp6-91,Dratini,legends-awakened,dp6,Legends Awakened,91,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\dratini-legends-awakened-la-91.jpg,True
dp6-53,Drifblim,legends-awakened,dp6,Legends Awakened,53,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\drifblim-legends-awakened-la-53.jpg,True
dp6-92,Drifloon,legends-awakened,dp6,Legends Awakened,92,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\drifloon-legends-awakened-la-92.jpg,True
dp6-132,Energy Pickup,legends-awakened,dp6,Legends Awakened,132,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\energy-pickup-legends-awakened-la-132.jpg,True
dp6-93,Exeggcute,legends-awakened,dp6,Legends Awakened,93,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\exeggcute-legends-awakened-la-93.jpg,True
dp6-54,Exeggutor,legends-awakened,dp6,Legends Awakened,54,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\exeggutor-legends-awakened-la-54.jpg,True
dp6-28,Forretress,legends-awakened,dp6,Legends Awakened,28,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\forrestress-legends-awakened-la-28.jpg,True
dp6-3,Froslass,legends-awakened,dp6,Legends Awakened,3,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\froslass-legends-awakened-la-3.jpg,True
dp6-4,Giratina,legends-awakened,dp6,Legends Awakened,4,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\giratina-legends-awakened-la-4.jpg,True
dp6-94,Gligar,legends-awakened,dp6,Legends Awakened,94,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gligar-legends-awakened-la-94.jpg,True
dp6-95,Gligar,legends-awakened,dp6,Legends Awakened,95,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gligar-legends-awakened-la-95.jpg,True
dp6-5,Gliscor,legends-awakened,dp6,Legends Awakened,5,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gliscor-legends-awakened-la-5.jpg,True
dp6-55,Gliscor,legends-awakened,dp6,Legends Awakened,55,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gliscor-legends-awakened-la-55.jpg,True
dp6-141,Gliscor LV.X,legends-awakened,dp6,Legends Awakened,141,Rare Holo LV.X,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gliscor-lv.x-legends-awakened-la-141.jpg,True
dp6-96,Gloom,legends-awakened,dp6,Legends Awakened,96,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gloom-legends-awakened-la-96.jpg,True
dp6-97,Gloom,legends-awakened,dp6,Legends Awakened,97,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gloom-legends-awakened-la-97.jpg,True
dp6-29,Groudon,legends-awakened,dp6,Legends Awakened,29,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\groudon-legends-awakened-la-29.jpg,True
dp6-56,Grumpig,legends-awakened,dp6,Legends Awakened,56,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\grumpig-legends-awakened-la-56.jpg,True
dp6-98,Gulpin,legends-awakened,dp6,Legends Awakened,98,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\gulpin-legends-awakened-la-98.jpg,True
dp6-30,Heatran,legends-awakened,dp6,Legends Awakened,30,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\heatran-legends-awakened-la-30.jpg,True
dp6-6,Heatran,legends-awakened,dp6,Legends Awakened,6,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\heatran-legends-awakened-la-6.jpg,True
dp6-99,Hitmonchan,legends-awakened,dp6,Legends Awakened,99,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\hitmonchan-legends-awakened-la-99.jpg,True
dp6-100,Hitmonlee,legends-awakened,dp6,Legends Awakened,100,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\hitmonlee-legends-awakened-la-100.jpg,True
dp6-101,Hitmontop,legends-awakened,dp6,Legends Awakened,101,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\hitmontop-legends-awakened-la-101.jpg,True
dp6-102,Horsea,legends-awakened,dp6,Legends Awakened,102,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\horsea-legends-awakened-la-102.jpg,True
dp6-57,Houndoom,legends-awakened,dp6,Legends Awakened,57,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\houndoom-legends-awakened-la-57.jpg,True
dp6-103,Houndour,legends-awakened,dp6,Legends Awakened,103,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\houndour-legends-awakened-la-103.jpg,True
dp6-31,Jirachi,legends-awakened,dp6,Legends Awakened,31,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\jirachi-legends-awakened-la-31.jpg,True
dp6-7,Kingdra,legends-awakened,dp6,Legends Awakened,7,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\kingdra-legends-awakened-la-7.jpg,True
dp6-32,Kyogre,legends-awakened,dp6,Legends Awakened,32,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\kyogre-legends-awakened-la-32.jpg,True
dp6-58,Lanturn,legends-awakened,dp6,Legends Awakened,58,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\lanturn-legends-awakened-la-58.jpg,True
dp6-59,Lanturn,legends-awakened,dp6,Legends Awakened,59,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\lanturn-legends-awakened-la-59.jpg,True
dp6-60,Ledian,legends-awakened,dp6,Legends Awakened,60,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\ledian-legends-awakened-la-60.jpg,True
dp6-104,Ledyba,legends-awakened,dp6,Legends Awakened,104,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\ledyba-legends-awakened-la-104.jpg,True
dp6-105,Lileep,legends-awakened,dp6,Legends Awakened,105,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\lileep-legends-awakened-la-105.jpg,True
dp6-33,Lopunny,legends-awakened,dp6,Legends Awakened,33,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\lopunny-legends-awakened-la-33.jpg,True
dp6-61,Lucario,legends-awakened,dp6,Legends Awakened,61,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\lucario-legends-awakened-la-61.jpg,True
dp6-62,Luxio,legends-awakened,dp6,Legends Awakened,62,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\luxio-legends-awakened-la-62.jpg,True
dp6-8,Luxray,legends-awakened,dp6,Legends Awakened,8,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\luxray-legends-awakened-la-8.jpg,True
dp6-142,Magnezone LV.X,legends-awakened,dp6,Legends Awakened,142,Rare Holo LV.X,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\magnezone-lv.x-legends-awakened-la-142.jpg,True
dp6-9,Mamoswine,legends-awakened,dp6,Legends Awakened,9,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\mamoswine-legends-awakened-la-9.jpg,True
dp6-63,Marowak,legends-awakened,dp6,Legends Awakened,63,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\marowak-legends-awakened-la-63.jpg,True
dp6-106,Meowth,legends-awakened,dp6,Legends Awakened,106,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\meowth-legends-awakened-la-106.jpg,True
dp6-34,Mesprit,legends-awakened,dp6,Legends Awakened,34,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\mesprit-legends-awakened-la-34.jpg,True
dp6-143,Mesprit LV.X,legends-awakened,dp6,Legends Awakened,143,Rare Holo LV.X,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\mesprit-lv.x-legends-awakened-la-143.jpg,True
dp6-10,Metagross,legends-awakened,dp6,Legends Awakened,10,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\metagross-legends-awakened-la-10.jpg,True
dp6-64,Metang,legends-awakened,dp6,Legends Awakened,64,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\metang-legends-awakened-la-64.jpg,True
dp6-65,Metang,legends-awakened,dp6,Legends Awakened,65,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\metang-legends-awakened-la-65.jpg,True
dp6-11,Mewtwo,legends-awakened,dp6,Legends Awakened,11,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\mewtwo-legends-awakened-la-11.jpg,True
dp6-144,Mewtwo LV.X,legends-awakened,dp6,Legends Awakened,144,Rare Holo LV.X,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\mewtwo-lv.x-legends-awakened-la-144.jpg,True
dp6-66,Mightyena,legends-awakened,dp6,Legends Awakened,66,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\mightyena-legends-awakened-la-66.jpg,True
dp6-107,Misdreavus,legends-awakened,dp6,Legends Awakened,107,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\misdreavus-legends-awakened-la-107.jpg,True
dp6-108,Nincada,legends-awakened,dp6,Legends Awakened,108,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\nincada-legends-awakened-la-108.jpg,True
dp6-67,Ninjask,legends-awakened,dp6,Legends Awakened,67,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\ninjask-legends-awakened-la-67.jpg,True
dp6-109,Nosepass,legends-awakened,dp6,Legends Awakened,109,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\nosepass-legends-awakened-la-109.jpg,True
dp6-110,Numel,legends-awakened,dp6,Legends Awakened,110,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\numel-legends-awakened-la-110.jpg,True
dp6-111,Oddish,legends-awakened,dp6,Legends Awakened,111,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\oddish-legends-awakened-la-111.jpg,True
dp6-112,Oddish,legends-awakened,dp6,Legends Awakened,112,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\oddish-legends-awakened-la-112.jpg,True
dp6-68,Persian,legends-awakened,dp6,Legends Awakened,68,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\persian-legends-awakened-la-68.jpg,True
dp6-69,Piloswine,legends-awakened,dp6,Legends Awakened,69,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\piloswine-legends-awakened-la-69.jpg,True
dp6-113,Pineco,legends-awakened,dp6,Legends Awakened,113,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\pineco-legends-awakened-la-113.jpg,True
dp6-133,Poké Radar,legends-awakened,dp6,Legends Awakened,133,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\poke-radar-legends-awakened-la-133.jpg,True
dp6-12,Politoed,legends-awakened,dp6,Legends Awakened,12,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\politoed-legends-awakened-la-12.jpg,True
dp6-114,Poliwag,legends-awakened,dp6,Legends Awakened,114,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\poliwag-legends-awakened-la-114.jpg,True
dp6-115,Poliwhirl,legends-awakened,dp6,Legends Awakened,115,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\poliwhirl-legends-awakened-la-115.jpg,True
dp6-35,Poliwrath,legends-awakened,dp6,Legends Awakened,35,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\poliwrath-legends-awakened-la-35.jpg,True
dp6-116,Poochyena,legends-awakened,dp6,Legends Awakened,116,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\poochyena-legends-awakened-la-116.jpg,True
dp6-13,Probopass,legends-awakened,dp6,Legends Awakened,13,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\probopass-legends-awakened-la-13.jpg,True
dp6-14,Rayquaza,legends-awakened,dp6,Legends Awakened,14,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\rayquaza-legends-awakened-la-14.jpg,True
dp6-36,Regice,legends-awakened,dp6,Legends Awakened,36,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\regice-legends-awakened-la-36.jpg,True
dp6-15,Regigigas,legends-awakened,dp6,Legends Awakened,15,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\regigigas-legends-awakened-la-15.jpg,True
dp6-37,Regigigas,legends-awakened,dp6,Legends Awakened,37,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\regigigas-legends-awakened-la-37.jpg,True
dp6-38,Regirock,legends-awakened,dp6,Legends Awakened,38,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\regirock-legends-awakened-la-38.jpg,True
dp6-39,Registeel,legends-awakened,dp6,Legends Awakened,39,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\registeel-legends-awakened-la-39.jpg,True
dp6-145,Rhyperior LV.X,legends-awakened,dp6,Legends Awakened,145,Rare Holo LV.X,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\rhyperior-lv.x-legends-awakened-la-145.jpg,True
dp6-117,Riolu,legends-awakened,dp6,Legends Awakened,117,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\riolu-legends-awakened-la-117.jpg,True
dp6-139,Root Fossil,legends-awakened,dp6,Legends Awakened,139,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\root-fossil-legends-awakened-la-139.jpg,True
dp6-70,Seadra,legends-awakened,dp6,Legends Awakened,70,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\seadra-legends-awakened-la-70.jpg,True
dp6-40,Shedinja,legends-awakened,dp6,Legends Awakened,40,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\shedinja-legends-awakened-la-40.jpg,True
dp6-118,Shinx,legends-awakened,dp6,Legends Awakened,118,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\shinx-legends-awakened-la-118.jpg,True
dp6-119,Skitty,legends-awakened,dp6,Legends Awakened,119,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\skitty-legends-awakened-la-119.jpg,True
dp6-120,Sneasel,legends-awakened,dp6,Legends Awakened,120,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\sneasel-legends-awakened-la-120.jpg,True
dp6-134,Snowpoint Temple,legends-awakened,dp6,Legends Awakened,134,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\snowpoint-temple-legends-awakened-la-134.jpg,True
dp6-16,Spiritomb,legends-awakened,dp6,Legends Awakened,16,Rare Holo,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\spiritomb-legends-awakened-la-16.jpg,True
dp6-121,Spoink,legends-awakened,dp6,Legends Awakened,121,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\spoink-legends-awakened-la-121.jpg,True
dp6-135,Stark Mountain,legends-awakened,dp6,Legends Awakened,135,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\stark-mountain-legends-awakened-la-135.jpg,True
dp6-71,Starmie,legends-awakened,dp6,Legends Awakened,71,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\starmie-legends-awakened-la-71.jpg,True
dp6-122,Staryu,legends-awakened,dp6,Legends Awakened,122,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\staryu-legends-awakened-la-122.jpg,True
dp6-72,Swalot,legends-awakened,dp6,Legends Awakened,72,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\swalot-legends-awakened-la-72.jpg,True
dp6-73,Swellow,legends-awakened,dp6,Legends Awakened,73,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\swellow-legends-awakened-la-73.jpg,True
dp6-123,Swinub,legends-awakened,dp6,Legends Awakened,123,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\swinub-legends-awakened-la-123.jpg,True
dp6-124,Taillow,legends-awakened,dp6,Legends Awakened,124,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\taillow-legends-awakened-la-124.jpg,True
dp6-74,Tauros,legends-awakened,dp6,Legends Awakened,74,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\tauros-legends-awakened-la-74.jpg,True
dp6-136,Technical Machine TS-1,legends-awakened,dp6,Legends Awakened,136,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\technical-machine-ts-1-legends-awakened-la-136.jpg,True
dp6-137,Technical Machine TS-2,legends-awakened,dp6,Legends Awakened,137,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\technical-machine-ts-2-legends-awakened-la-137.jpg,True
dp6-125,Tentacool,legends-awakened,dp6,Legends Awakened,125,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\tentacool-legends-awakened-la-125.jpg,True
dp6-75,Tentacruel,legends-awakened,dp6,Legends Awakened,75,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\tentacruel-legends-awakened-la-75.jpg,True
dp6-41,Torkoal,legends-awakened,dp6,Legends Awakened,41,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\torkoal-legends-awakened-la-41.jpg,True
dp6-126,Tyrogue,legends-awakened,dp6,Legends Awakened,126,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\tyrogue-legends-awakened-la-126.jpg,True
dp6-76,Unown [J],legends-awakened,dp6,Legends Awakened,76,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\unown-j-legends-awakened-la-76.jpg,True
dp6-42,Unown [!],legends-awakened,dp6,Legends Awakened,42,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\unown-legends-awakened-la-42.jpg,True
dp6-82,Unown [?],legends-awakened,dp6,Legends Awakened,82,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\unown-question-mark-legends-awakened-la-82.jpg,True
dp6-77,Unown [R],legends-awakened,dp6,Legends Awakened,77,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\unown-r-legends-awakened-la-77.jpg,True
dp6-78,Unown [U],legends-awakened,dp6,Legends Awakened,78,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\unown-u-legends-awakened-la-78.jpg,True
dp6-79,Unown [V],legends-awakened,dp6,Legends Awakened,79,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\legends-awakened\unown-v-legends-awakened-la-79.jpg,True
